Invoice,InvoiceDate,CustomerID,Country,StockCode,Description,Category,Quantity,Price,TotalLine
INV0123,2025-09-27,65321,Hong Kong,65432J,Grow Your Own Basil Kit,Garden & Outdoor,29,2.48,71.92
INV0123,2025-09-27,65321,Lebanon,65432J,Grow Your Own Basil Kit,Garden & Outdoor,29,2.48,71.92
INV0123,2025-09-27,65321,United Arab Emirates,65432J,Grow Your Own Basil Kit,Garden & Outdoor,29,2.48,71.92
INV2190,2025-09-27,98567,Unknown,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,40,21.15,846.0
INV2109,2025-09-27,87321,Unknown,71053AW,Giant Pencil Eraser Set,Stationery & Office,51,61.15,3118.65
INV9876,2025-09-27,55321,Denmark,45678S,Black Skull & Crossbone Lunch Box,Travel Accessories,22,39.38,866.36
INV5432,2025-09-27,63210,Lithuania,67890AO,Small Glass Water Carafe,Kitchenware & Dining,6,25.93,155.57999999999998
INV5432,2025-09-27,63210,Canada,67890AO,Small Glass Water Carafe,Kitchenware & Dining,6,25.93,155.57999999999998
INV6789,2025-09-27,71324,Unknown,97531CL,Set/2 Reusable Shopping Totes,Storage & Organization,54,48.64,2626.56
INV8765,2025-09-27,23494,Unknown,22045CE,Set/3 Pastel Coloured Baskets,Unknown Category,60,69.65,4179.0
INV9876,2025-09-27,13767,Bahrain,78543CT,Green Leaf Print Window Film,Textiles & Linens,23,45.96,1057.08
INV4321,2025-09-27,71324,Unknown,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,14,86.72,1214.08
INV7890,2025-09-27,77321,Unknown,71053CG,Faux Fur Hot Water Bottle,Bath & Body,29,29.79,863.91
INV0987,2025-09-27,95321,Japan,65432BH,Gold Star Confetti Pack,Gifts & Novelty Items,66,51.57,3403.62
INV0987,2025-09-27,95321,United Kingdom,65432BH,Gold Star Confetti Pack,Gifts & Novelty Items,66,51.57,3403.62
INV4321,2025-09-27,23494,Unknown,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,71,63.78,4528.38
INV6543,2025-09-27,94567,Unknown,85123CF,Giant Polka Dot Beach Ball,Unknown Category,6,56.62,339.71999999999997
INV3456,2025-09-28,64567,Italy,84406B,Vintage Union Jack Cushion Cover,Home Decor & Furnishings,32,76.3,2441.6
INV3456,2025-09-28,64567,United Arab Emirates,84406B,Vintage Union Jack Cushion Cover,Home Decor & Furnishings,32,76.3,2441.6
INV9012,2025-09-28,73210,Unknown,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,40,65.93,2637.2000000000003
INV2190,2025-09-28,35109,RSA,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,27,92.65,2501.55
INV2190,2025-09-28,35109,Israel,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,27,92.65,2501.55
INV8765,2025-09-28,58567,Cyprus,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,23,21.15,486.45
INV8765,2025-09-28,58567,Australia,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,23,21.15,486.45
INV9012,2025-09-28,18118,USA,65432CR,Keep Calm Fridge Magnet Set,Unknown Category,15,66.16,992.4
INV6543,2025-09-28,87321,Unknown,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,43,86.72,3728.96
INV2109,2025-09-28,50678,Australia,93207AT,Set/3 Retro Wooden Spoons,Unknown Category,56,16.15,904.3999999999999
INV2109,2025-09-28,50678,Italy,93207AT,Set/3 Retro Wooden Spoons,Unknown Category,56,16.15,904.3999999999999
INV2109,2025-09-28,50678,Finland,93207AT,Set/3 Retro Wooden Spoons,Unknown Category,56,16.15,904.3999999999999
INV5432,2025-09-28,59213,Netherlands,22045CE,Set/3 Pastel Coloured Baskets,Unknown Category,14,69.65,975.1000000000001
INV7654,2025-09-28,39201,Greece,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,6,24.19,145.14000000000001
INV4321,2025-09-28,77321,Unknown,98765N,Retro Camera Pencil Sharpener,Stationery & Office,4,1.32,5.28
INV2190,2025-09-28,90678,Sweden,56321BK,Novelty Rubber Duck Bath Toy,Gifts & Novelty Items,17,28.55,485.35
INV2190,2025-09-28,90678,Japan,56321BK,Novelty Rubber Duck Bath Toy,Gifts & Novelty Items,17,28.55,485.35
INV0987,2025-09-28,49213,Unknown,13579AY,Blue Polka Dot Travel Mug,Bath & Body,9,33.99,305.91
INV6543,2025-09-28,83210,Sweden,67890AO,Small Glass Water Carafe,Kitchenware & Dining,12,25.93,311.15999999999997
INV6543,2025-09-28,83210,United Kingdom,67890AO,Small Glass Water Carafe,Kitchenware & Dining,12,25.93,311.15999999999997
INV6543,2025-09-28,83210,Japan,67890AO,Small Glass Water Carafe,Kitchenware & Dining,12,25.93,311.15999999999997
INV6543,2025-09-28,83210,Iceland,67890AO,Small Glass Water Carafe,Kitchenware & Dining,12,25.93,311.15999999999997
INV5678,2025-09-29,65321,Austria,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,6,75.66,453.96
INV5678,2025-09-29,65321,Bahrain,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,6,75.66,453.96
INV5678,2025-09-29,65321,Hong Kong,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,6,75.66,453.96
INV5678,2025-09-29,65321,Lebanon,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,6,75.66,453.96
INV5678,2025-09-29,65321,United Arab Emirates,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,6,75.66,453.96
INV7654,2025-09-29,16364,Canada,30987CS,Set/3 Small Tin Canisters,Storage & Organization,26,45.7,1188.2
INV2190,2025-09-29,90678,Sweden,45678CM,Union Jack Teapot Warmer,Textiles & Linens,17,6.12,104.04
INV2190,2025-09-29,90678,Japan,45678CM,Union Jack Teapot Warmer,Textiles & Linens,17,6.12,104.04
INV0123,2025-09-29,66789,Unknown,30987CS,Set/3 Small Tin Canisters,Storage & Organization,54,45.7,2467.8
INV5678,2025-09-29,89213,Unknown,54321U,Miniature Metal Wheelbarrow Planter,Unknown Category,58,45.37,2631.46
INV4567,2025-09-29,39201,Greece,22045BM,Vintage Railway Poster Print,Wall Art & Signs,46,92.96,4276.16
INV7654,2025-09-29,49213,Unknown,54321BE,Metal Wall Art World Map,Wall Art & Signs,44,75.86,3337.84
INV8765,2025-09-29,13767,Bahrain,22045CE,Set/3 Pastel Coloured Baskets,Unknown Category,6,69.65,417.90000000000003
INV0987,2025-09-29,56789,Unknown,97531BT,Flamingo Print Woven Purse,Unknown Category,37,9.8,362.6
INV3456,2025-09-29,17404,European Community,22045CW,Retro Spotty Storage Tin,Unknown Category,60,38.4,2304.0
INV3456,2025-09-29,17404,Saudi Arabia,22045CW,Retro Spotty Storage Tin,Unknown Category,60,38.4,2304.0
INV3456,2025-09-29,17404,Switzerland,22045CW,Retro Spotty Storage Tin,Unknown Category,60,38.4,2304.0
INV9012,2025-09-29,78567,Unknown,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,60,67.84,4070.4
INV8765,2025-09-29,16364,Canada,67890CQ,Miniature Wooden Bench,Home Decor & Furnishings,27,43.51,1174.77
INV7890,2025-09-29,66789,Unknown,22045AC,Silver Plated Photo Frame 5x7,Home Decor & Furnishings,62,82.01,5084.62
INV1098,2025-09-30,48567,Channel Islands,86420Q,Giant Wooden Game Dice,Kids & Toys,6,23.8,142.8
INV8765,2025-09-30,81324,Unknown,54321CO,Metal Star T-Light Holder,Lighting & Candles,71,2.79,198.09
INV2109,2025-09-30,70678,Unknown,54321U,Miniature Metal Wheelbarrow Planter,Unknown Category,14,45.37,635.18
INV0123,2025-09-30,16921,Unknown,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,50,63.78,3189.0
INV9012,2025-09-30,41329,Iceland,12345V,Set/3 Polka Dot Storage Boxes,Storage & Organization,17,60.87,1034.79
INV9012,2025-09-30,41329,Canada,12345V,Set/3 Polka Dot Storage Boxes,Storage & Organization,17,60.87,1034.79
INV9012,2025-09-30,41329,Belgium,12345V,Set/3 Polka Dot Storage Boxes,Storage & Organization,17,60.87,1034.79
INV4321,2025-09-30,96789,Norway,86420AI,Vintage Red Radio Clock,Retro & Vintage,25,14.7,367.5
INV6543,2025-09-30,57321,Saudi Arabia,78543CB,Rainbow Stripe Cotton Scarf,Textiles & Linens,8,67.84,542.72
INV5432,2025-09-30,17404,European Community,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,61,97.12,5924.320000000001
INV5432,2025-09-30,17404,Saudi Arabia,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,61,97.12,5924.320000000001
INV5432,2025-09-30,17404,Switzerland,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,61,97.12,5924.320000000001
INV2190,2025-09-30,28422,Germany,54321U,Miniature Metal Wheelbarrow Planter,Unknown Category,33,45.37,1497.2099999999998
INV8765,2025-09-30,15093,Saudi Arabia,13579O,Paper Chain Garland Rainbow,Textiles & Linens,27,50.19,1355.1299999999999
INV8765,2025-09-30,90678,Sweden,98765CN,Black & White Striped Rug,Textiles & Linens,67,61.52,4121.84
INV8765,2025-09-30,90678,Japan,98765CN,Black & White Striped Rug,Textiles & Linens,67,61.52,4121.84
INV5432,2025-09-30,39201,Greece,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,34,31.93,1085.62
INV8765,2025-09-30,42678,Germany,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,19,75.66,1437.54
INV2109,2025-10-01,44567,Unknown,97531R,Floral Print Fabric Gift Wrap,Unknown Category,35,87.28,3054.8
INV0987,2025-10-01,15093,Saudi Arabia,22045CW,Retro Spotty Storage Tin,Unknown Category,3,38.4,115.19999999999999
INV7654,2025-10-01,20139,Brazil,98765T,Small Antique White Lantern,Home Decor & Furnishings,46,27.8,1278.8
INV7654,2025-10-01,20139,Lebanon,98765T,Small Antique White Lantern,Home Decor & Furnishings,46,27.8,1278.8
INV7654,2025-10-01,15093,Saudi Arabia,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,49,41.69,2042.81
INV8765,2025-10-01,58567,Cyprus,56321CC,Silver Plated Cake Slice,Retro & Vintage,30,60.01,1800.3
INV8765,2025-10-01,58567,Australia,56321CC,Silver Plated Cake Slice,Retro & Vintage,30,60.01,1800.3
INV2109,2025-10-01,27183,Greece,22045CW,Retro Spotty Storage Tin,Unknown Category,24,38.4,921.5999999999999
INV7890,2025-10-01,29583,Finland,98765N,Retro Camera Pencil Sharpener,Stationery & Office,20,1.32,26.400000000000002
INV2190,2025-10-01,83210,Sweden,30987CS,Set/3 Small Tin Canisters,Storage & Organization,13,45.7,594.1
INV2190,2025-10-01,83210,United Kingdom,30987CS,Set/3 Small Tin Canisters,Storage & Organization,13,45.7,594.1
INV2190,2025-10-01,83210,Japan,30987CS,Set/3 Small Tin Canisters,Storage & Organization,13,45.7,594.1
INV2190,2025-10-01,83210,Iceland,30987CS,Set/3 Small Tin Canisters,Storage & Organization,13,45.7,594.1
INV2190,2025-10-01,13767,Bahrain,86420BS,Yellow Submarine Lunch Bag,Travel Accessories,53,58.07,3077.71
INV7654,2025-10-01,49213,Unknown,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,50,75.66,3783.0
INV2345,2025-10-01,57321,Saudi Arabia,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,50,47.0,2350.0
INV2190,2025-10-01,58567,Cyprus,97531BB,Red & White Gingham Tablecloth,Kitchenware & Dining,10,34.93,349.3
INV2190,2025-10-01,58567,Australia,97531BB,Red & White Gingham Tablecloth,Kitchenware & Dining,10,34.93,349.3
INV2345,2025-10-01,22019,Germany,22045BM,Vintage Railway Poster Print,Wall Art & Signs,40,92.96,3718.3999999999996
INV2345,2025-10-01,22019,Netherlands,22045BM,Vintage Railway Poster Print,Wall Art & Signs,40,92.96,3718.3999999999996
INV6543,2025-10-02,41329,Iceland,45678CM,Union Jack Teapot Warmer,Textiles & Linens,59,6.12,361.08
INV6543,2025-10-02,41329,Canada,45678CM,Union Jack Teapot Warmer,Textiles & Linens,59,6.12,361.08
INV6543,2025-10-02,41329,Belgium,45678CM,Union Jack Teapot Warmer,Textiles & Linens,59,6.12,361.08
INV9012,2025-10-02,96789,Norway,56321CU,Wooden Pegs In A Bag,Unknown Category,38,70.4,2675.2000000000003
INV1234,2025-10-02,75321,Unknown,97531BB,Red & White Gingham Tablecloth,Kitchenware & Dining,20,34.93,698.6
INV8765,2025-10-02,88567,Channel Islands,13579AY,Blue Polka Dot Travel Mug,Bath & Body,48,33.99,1631.52
INV8765,2025-10-02,88567,Brazil,13579AY,Blue Polka Dot Travel Mug,Bath & Body,48,33.99,1631.52
INV8765,2025-10-02,94567,Unknown,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,12,92.65,1111.8000000000002
INV0987,2025-10-02,13047,Unknown,97531CL,Set/2 Reusable Shopping Totes,Storage & Organization,46,48.64,2237.44
INV8765,2025-10-02,17404,European Community,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,12,56.35,676.2
INV8765,2025-10-02,17404,Saudi Arabia,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,12,56.35,676.2
INV8765,2025-10-02,17404,Switzerland,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,12,56.35,676.2
INV9012,2025-10-02,23494,Unknown,97531CL,Set/2 Reusable Shopping Totes,Storage & Organization,14,48.64,680.96
INV8765,2025-10-02,61324,Czech Republic,24680CJ,Small Woven Laundry Hamper,Storage & Organization,36,64.1,2307.6
INV8765,2025-10-02,61324,RSA,24680CJ,Small Woven Laundry Hamper,Storage & Organization,36,64.1,2307.6
INV8765,2025-10-02,61324,Brazil,24680CJ,Small Woven Laundry Hamper,Storage & Organization,36,64.1,2307.6
INV4321,2025-10-02,18118,USA,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,23,96.8,2226.4
INV8765,2025-10-02,75321,Unknown,56321CU,Wooden Pegs In A Bag,Unknown Category,16,70.4,1126.4
INV0987,2025-10-02,19237,Unknown,86420Q,Giant Wooden Game Dice,Kids & Toys,25,23.8,595.0
INV2109,2025-10-02,14298,Unknown,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,59,65.93,3889.8700000000003
INV0987,2025-10-03,14298,Unknown,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,40,21.15,846.0
INV0987,2025-10-03,47321,RSA,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,59,37.94,2238.46
INV7654,2025-10-03,39201,Greece,71053AW,Giant Pencil Eraser Set,Stationery & Office,29,61.15,1773.35
INV8765,2025-10-03,96789,Norway,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,51,41.69,2126.19
INV1098,2025-10-03,51324,European Community,24680AZ,Retro Sweet Shop Candy Jar,Retro & Vintage,55,3.07,168.85
INV4321,2025-10-03,56789,Unknown,93207CD,Best Mum Hanging Plaque,Unknown Category,55,91.22,5017.1
INV9012,2025-10-03,84567,Denmark,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,22,14.77,324.94
INV9012,2025-10-03,84567,United Arab Emirates,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,22,14.77,324.94
INV2109,2025-10-03,98567,Unknown,65432J,Grow Your Own Basil Kit,Garden & Outdoor,34,2.48,84.32
INV4321,2025-10-03,46789,Unknown,98765AL,Paris Themed Gift Bag Large,Unknown Category,55,32.7,1798.5000000000002
INV4321,2025-10-03,47321,RSA,65432BZ,Tiny Metal Suitcase Storage Box,Storage & Organization,22,87.78,1931.16
INV3456,2025-10-03,36472,Czech Republic,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,8,24.19,193.52
INV8765,2025-10-03,68567,Switzerland,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,4,37.94,151.76
INV4567,2025-10-03,97321,Poland,78543CT,Green Leaf Print Window Film,Textiles & Linens,5,45.96,229.8
INV4567,2025-10-03,97321,Italy,78543CT,Green Leaf Print Window Film,Textiles & Linens,5,45.96,229.8
INV5678,2025-10-04,68567,Switzerland,97531CL,Set/2 Reusable Shopping Totes,Storage & Organization,58,48.64,2821.12
INV0987,2025-10-04,81324,Unknown,12345K,Garden Swing Metal Sign,Garden & Outdoor,12,34.37,412.43999999999994
INV8901,2025-10-04,68567,Switzerland,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,3,28.46,85.38
INV2190,2025-10-04,66789,Unknown,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,5,24.19,120.95
INV8901,2025-10-04,16921,Unknown,93207BL,Geometric Print Notebook A5,Stationery & Office,34,29.67,1008.7800000000001
INV3456,2025-10-04,78567,Unknown,12345BF,Rainbow Stripe Woven Rug,Textiles & Linens,44,7.87,346.28000000000003
INV0987,2025-10-04,91324,Switzerland,65432X,Retro Telephone Box Money Bank,Retro & Vintage,40,3.57,142.79999999999998
INV7654,2025-10-04,68567,Switzerland,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,2,67.86,135.72
INV8765,2025-10-04,56789,Unknown,98765AL,Paris Themed Gift Bag Large,Unknown Category,56,32.7,1831.2000000000003
INV2109,2025-10-04,24133,France,78543AR,Children's Animal Print Apron,Kids & Toys,50,30.41,1520.5
INV2109,2025-10-04,24133,Singapore,78543AR,Children's Animal Print Apron,Kids & Toys,50,30.41,1520.5
INV8765,2025-10-04,43210,Unknown,54321BW,Gnome Garden Statue Small,Garden & Outdoor,21,9.2,193.2
INV4567,2025-10-04,39201,Greece,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,11,48.83,537.13
INV8765,2025-10-04,77321,Unknown,93207BL,Geometric Print Notebook A5,Stationery & Office,58,29.67,1720.8600000000001
INV0987,2025-10-05,74567,Unknown,86420AI,Vintage Red Radio Clock,Retro & Vintage,53,14.7,779.0999999999999
INV1098,2025-10-05,51324,European Community,97531AJ,Ceramic Bathroom Set (4 Piece),Bath & Body,28,49.36,1382.08
INV2109,2025-10-05,12583,EIRE,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,40,69.28,2771.2
INV2109,2025-10-05,12583,Lebanon,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,40,69.28,2771.2
INV6543,2025-10-05,44567,Unknown,93207AT,Set/3 Retro Wooden Spoons,Unknown Category,17,16.15,274.54999999999995
INV8765,2025-10-05,27183,Greece,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,52,31.93,1660.36
INV5432,2025-10-05,35109,RSA,78543CT,Green Leaf Print Window Film,Textiles & Linens,52,45.96,2389.92
INV5432,2025-10-05,35109,Israel,78543CT,Green Leaf Print Window Film,Textiles & Linens,52,45.96,2389.92
INV8765,2025-10-05,69213,Unknown,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,12,24.19,290.28000000000003
INV2109,2025-10-05,25376,Spain,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,32,37.94,1214.08
INV6543,2025-10-05,75321,Unknown,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,4,89.52,358.08
INV9012,2025-10-05,16364,Canada,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,49,69.28,3394.7200000000003
INV1234,2025-10-05,44567,Unknown,45678AK,White Wooden Love Heart Hook,Home Decor & Furnishings,25,24.33,608.25
INV0987,2025-10-05,17404,European Community,22045BM,Vintage Railway Poster Print,Wall Art & Signs,43,92.96,3997.2799999999997
INV0987,2025-10-05,17404,Saudi Arabia,22045BM,Vintage Railway Poster Print,Wall Art & Signs,43,92.96,3997.2799999999997
INV0987,2025-10-05,17404,Switzerland,22045BM,Vintage Railway Poster Print,Wall Art & Signs,43,92.96,3997.2799999999997
INV3456,2025-10-05,71324,Unknown,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,31,86.72,2688.32
INV2109,2025-10-06,54567,Hong Kong,13579O,Paper Chain Garland Rainbow,Textiles & Linens,19,50.19,953.6099999999999
INV9012,2025-10-06,37210,Malta,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,35,28.46,996.1
INV2190,2025-10-06,80678,Sweden,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,35,47.0,1645.0
INV8765,2025-10-06,89213,Unknown,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,58,32.61,1891.3799999999999
INV5432,2025-10-06,34567,Unknown,45678S,Black Skull & Crossbone Lunch Box,Travel Accessories,35,39.38,1378.3000000000002
INV6543,2025-10-06,87321,Unknown,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,2,87.91,175.82
INV6543,2025-10-06,56789,Unknown,93207F,Set/4 Heart Shaped Coasters,Storage & Organization,50,86.72,4336.0
INV6543,2025-10-06,94567,Unknown,13579CI,Ceramic Vintage Car Ornament,Retro & Vintage,20,86.98,1739.6000000000001
INV2190,2025-10-06,53210,Unknown,13579CI,Ceramic Vintage Car Ornament,Retro & Vintage,29,86.98,2522.42
INV6543,2025-10-06,72789,Unknown,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,40,32.61,1304.4
INV5432,2025-10-06,78567,Unknown,67890W,Assorted Colour Glass Buttons,Gifts & Novelty Items,28,56.63,1585.64
INV9012,2025-10-06,55321,Denmark,86420Q,Giant Wooden Game Dice,Kids & Toys,13,23.8,309.40000000000003
INV2109,2025-10-06,54567,Hong Kong,67890CQ,Miniature Wooden Bench,Home Decor & Furnishings,55,43.51,2393.0499999999997
INV6543,2025-10-07,72789,Unknown,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,33,69.28,2286.2400000000002
INV6543,2025-10-07,28422,Germany,22045E,Mini Wooden Christmas Tree Decoration,Gifts & Novelty Items,25,65.93,1648.2500000000002
INV6543,2025-10-07,58567,Cyprus,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,30,48.83,1464.8999999999999
INV6543,2025-10-07,58567,Australia,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,30,48.83,1464.8999999999999
INV5432,2025-10-07,20139,Brazil,54321U,Miniature Metal Wheelbarrow Planter,Unknown Category,52,45.37,2359.24
INV5432,2025-10-07,20139,Lebanon,54321U,Miniature Metal Wheelbarrow Planter,Unknown Category,52,45.37,2359.24
INV5678,2025-10-07,76789,Unknown,67890L,Pink Glitter Party Streamers,Jewellery & Accessories,41,48.83,2002.03
INV2109,2025-10-07,89213,Unknown,56321CU,Wooden Pegs In A Bag,Unknown Category,21,70.4,1478.4
INV9876,2025-10-07,12583,EIRE,98765N,Retro Camera Pencil Sharpener,Stationery & Office,10,1.32,13.200000000000001
INV9876,2025-10-07,12583,Lebanon,98765N,Retro Camera Pencil Sharpener,Stationery & Office,10,1.32,13.200000000000001
INV0987,2025-10-07,47321,RSA,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,2,63.78,127.56
INV8901,2025-10-07,66789,Unknown,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,38,31.93,1213.34
INV2190,2025-10-07,20139,Brazil,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,13,41.69,541.97
INV2190,2025-10-07,20139,Lebanon,30987I,Birdhouse Design Key Holder,Gifts & Novelty Items,13,41.69,541.97
INV1098,2025-10-07,20139,Brazil,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,49,28.46,1394.54
INV1098,2025-10-07,20139,Lebanon,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,49,28.46,1394.54
